RecID,FirstName,MiddleName,LastName,Address,City,State,ZIP,POBox,POCityStateZip,SSN,DOB
A996934,RAUL,,LEDET,"123 WALKER CIR E,",CRESTVIEW,FL,32539,,,89153371,21-Jul-53
A996935,RONDA,L,LECOMPTE,7901 BRODIE DR,NEW PORT RICHEY,FL,34653,PO BOX 34656-1405,"NEW PORT RICHEY, FL 34654",,
A996936,TAMYM,L,TURCOTTE,7527 KEY DEER COURT,FORT MYERS,FL,33966,,,121403368,
A996937,STEVE,,AYALA,6615 ANCHOR LOOP APT 204,BRADENTON,FL,34212,PO BOX 21161,"BRADENTON, TFL 34204",43329114,19500819
A996938,ALFRED,BERNARD,SMITH,10S1 COUNTY ROAD 713,JONESBORO,AR,72401,PO BOX 85,"JONESBORO, AR 72403",132723910,
A996939,TAMARA,O,CRACE,11431 NE 86T LN,BRONSON,FL,32621,PO BOX 14K06,"BRONSON, FL 32H621",,
A996940,MICHAEL,L,YPEZ,9Q11 4TH ST,SANTA MONKICA,CA,90403,,,,1907
A996941,ALFREDO,H,FOURMENT,739 ELKINGTON AVE APT C,SALINAS,CA,93905,POST OFICE 1931,"SALINAS, CA 93902",161866797,
A996942,ROEBRT,B,NESS,4611 WOODROOW AVE,GALVESTON,TX,77551,,,138150933,
A996943,TRICIA,H,WALL,1420 DUN HORE DR,HASLET,TX,76052,,,,
A996944,N,P,CUNNINGHAM,408 CAMINO BANDERA,SAN CLEMENTE,CA,92673,,,107179354,
A996945,RAFAEL,,YOUNG,914I LAKEWOOD ROAD UNIT A,CANUTILLO,TX,79835,,,,
A996946,CAROLINE,A,AGUILAR-CARAZO,2548 MOBILE ST,MCALLEN,TX,78501,CALL BOX 2840,"MCALLEN, TX 7805",19127264,19281109
A996947,NICKY,L,DANIELS,2107 JUAN AVE APT 30,HAWAIIAN GARDENS,CA,90716,,,20550931,
A996948,ULYSSES,,BELLINGER,408 SW THXISTLE TRAIL,PORT SAINT LUCIE,FL,34953,PO BOX 8433,"PORT SAINT LUCIEC, FLA. 34985",27644448,
A996949,FRED,,GONZALEZ,2306 SHERWOOD,TYER,TX,75702,,,20777204,1976
A996950,MICHELE,,JACKSON,2947 COUNTY ROAD 762,JONESBORO,AR,72401,APTDO 85,"JONESBORO, AR 72403",,1926
A996951,LUIS,B,THOMAS,2071 CRYSTAL CLEAR DR,SPRING VALLEY,CA,91978,PO BOX 1932,"SPRING VALLEY, CA 91979",99075632,
A996952,RON,M,ROEDER,1611 NW 19TH ST APT 8,MIAMI,FL,33125,PO BX 430115,"MIAMIN, FLORIDA 33243",,
A996953,,,FLORES,217 S OHENY DR APT 2,BEVERLY HILLS,CA,90211,,,,1903
A996954,MARGARET,A,BAILEY,6218 CALGARY AVE,SACRAMENTO,CA,95841,,,107357323,
A996955,SHELBY,G,MARTINEZ,1621 VALLARTA CIR,SACRAMENTO,CA,95834,POST BOX 293357,"SACRAMENT, CA 95829",155790320,
A996956,ELIO,R,JOHNSON,112 WOODLXAKE LN,AXTELL,TX,76624,,,,
A996957,APRIL,L,STRONG,2889 MFARLANE RD # 1118,MIAI,FL,33133,,,59092057,
A996958,ABELARDO,,OPRE,4617 NW 109TH CT,DORAL,FL,33178,,,172939009,
A996959,ESTHER,V,CRAIG,12562 DALE S UNIT 15,GARDEN GROVE,CA,92841,JPO BOX 1507,"GARDEN GROVE, CA 92842",,
A996960,D,S,MILLER,7550 92ND ST APT 203A,EMINOLE,FL,33777,,,,
A996961,LUIS,H,JIMENEZ,534 SE RUNNING OAK CRCL,STUART,FL,34997,,,17946293,
A996962,VICKI,L,PADILLA,1514 MDAIN ST,LIVINGSTON,CA,95334,,,132695216,
A996963,NORMAN,,DELEON,678 SUZANNE CT,MERCED,CA,95341,PO BOX 118,"MERCED,CA 95341",,11/13/53
A996964,TAMARRA,L,TURCOTTE,4213 SKYLINE BLVD APT 2,CAPE CORAL,FL,33914,PO BOX 150706,"CAPE CORAL, FL 33915",121403368,
A996965,LUIS,M,SHRUM,12814 OAK ST APT H,WHITTIER,CA,90602,,,134182742,
A996966,DARRELL,A,SOLIZ-FAJARDO,5032 E TYLER AVE,FRESNO,CA,93727,,,,
A996967,DONNA,R,CONTRERAS,5476 MOUNT AUKULM RD,PLACERVILLE,CA,95667,,,113461822,19390804
A996968,DONNA,G,FONTE,1014 SOUTH WITMTER,PASADENA,TX,77506,,,104686652,
A996969,K,L,SALLS,444 N LIMA ST,SIERRA MADRE,CA,91024,,,,
A996970,SONGWON,S,FISCHER,2217 SANDY CREEK DR,FRIUSCO,TX,75034,,,15642879,1937
A996971,MANUEL,,OSBORNE,112 N MOUNTAIN RDG,CRESSON,TX,76035,,,,
A996972,JENNY,R,ABERCROMBIE,726 W WOOD AVE,RIVERDALE,CA,93656,,,76047649,
A996973,OLGA,E,ALLADR,733 RHINE CT,LOS BANOS,CA,93635,,,,
A996974,LUIS,,CHAVEZ,709 BRIDLE TRL,FORT WORTH,TX,76179,,,,1959
A996975,PAUL,M,REDI,34455 WILDWOOD CANYON RD APT A,YUCAIPA,CA,92399,,,153176716,1900
A996976,CHARLES,A,NELSON,8285D THORNTON AVE,NEWALRK,CA,94560,PO BOX 85,"NZEWARK, CA 94560",86984934,4/25/82
A996977,RONNIE,Y,PARKER,2 NORTHAMPTON PLACE,TRABUCO CANYON,CA,92678,,,,
A996978,SEAN,L,SOBOLEWSKI,1501 SW 128TH LN,OCALA,FL,34473,,,,11/20/12
A996979,K,E,ENNIS,6X808 N HALF MOON DR,BAKERSFIELD,CA,93309,,,11155004,
A996980,K,,GIL,79 NEY ST,SAN FRANCISCO,CA,94112,,,13989791,19150902
A996981,RTUH,K,HASSELL,570 MASON AVE,APOPKA,FL,32703,PO BOX 2634,"APOPKA, FLA. 32704",,
A996982,RAUL,L,GIBBARD,76 WAINWRIGHT WAY,AVON PARK,FL,33825,,,,1900
A996983,PATRICIA,K,CORTEZ,1210 S SCHILLER STE,LITTLE ROCK,AR,72202,POST OFFICE 165891,"LITTLE ROCK, AR 72216",,
A996984,PHYLLIS,A,CARDONA,13007 CARIBBEAN BOUL,FORT MYERS,FL,33905,PO BOX 7586,"FORT MYERS, FL 33911",196365050,
A996985,BARBARA,A,MUNOZ,3427 CAPALINA ROAD PT 27,SAN MARDCOS,CA,92069,,,46440674,19160305
A996986,JOSEPH,E,FROEHLICH,13773 DODIE AVE,VICTORVILLE,CA,92392,CALL BOX 407,"VICTORVILLE, CA 92393",136151061,3/13/89
A996987,KERRI,J,HERRAAD,1403 S HUGHES ST APT 3,AMARILLO,TX,79102,,,17751599,
A996988,KENNETH,B,CHAGOLLA,14320 STATE HWY 87N,TIMPSON,TX,75975,,,,
A996989,BRENDA,F,ROSS,983 APGAR ST,OAXKLAND,CA,94608,PO BOX 18616,"OAKLAND, CA 94619",72991957,
A996990,RUBY,,GLIDWELL,4622 SW 131ST TER,MIRAMAR,FL,33027,,,,
A996991,CONNIE,M,COLLINS,15064 KNKOLLWOOD STREET,LAKE ELSINORE,CA,92530,,,118599509,16-Apr-51
A996992,CHAD,N,PAHNG,1945 BENEDICT ROAD,JACKSONVILLE,FL,32209,PO BO 5314,"JACKSONVILLE, FL 3227",7549584,19751112
A996993,MIGUEL,A,HOWLETT,25213 IRONWEDGE DR,SORRENTO,FL,32776,PO BCOX 1033,"SORRENTO, FL 32776",,
A996994,ROSITA,Y,PARDO,16820 CORNRWOOD DR,ORLANDO,FL,32820,,,172367164,
A996995,JOSE,M,GONZALEZ,212 TRELLIS PL,RICHARDSON,TX,75081,PO BOX 835335,RICHARDSON TEXAS 75083,206331185,
A996996,CELESTIA,M,ABEYTA,3230 TYNE LN,SARASOTA,FL,34232,PO BOX 125N7,"SAASOTA, FL 34230",158562160,6/17/03
A996997,GLORY,G,SMITH,1688 JULIA WAY,RIVERSIDE,CA,92501,,,,
A996998,BONNIE,B,BALLESTEROS,11 PEAR TREE PL,LITTLE ROCK,AR,72210,PO BOX 165891,"LITTLE ROCK, ARS 72216",159496023,19491004
A996999,LOLLY,,MORA,7 BARNSTABLEWAY,LADERA RANCH,CA,92694,,,143729794,
A997000,KEITH,D,PDEERSEN,5955 3RD AVE,LOS ANGELES,CA,90043,,,,8/3/49
A997001,DENA,W,MCKEEVER,13315 DARVIEW LN,SAN DIEGO,CA,92129,,,,
A997002,JAMES,H,HARMSTRONG,18234 AMBLER AVE,CARSON,CA,90746,,,,
A997003,,,DICKERSON,"4550 35TH AVENUE CIR E,",PALMETTO,FL,34221,,,,
A997004,AMBER,,ESQUIVEL,4636FM 2204,KILGORE,TX,75662,,,9294967,
A997005,STEVEN,O,KIM,8820 CHIMINESS VE,NORTHRIDGE,CA,91325,,,94471844,19760731
A997006,T,J,CAULKINS,7503 MCMILLIAN CT,ARLINGTON,TX,76016,APARTADO 300Z806,"ARLINGTON, TX 76007",,1979
A997007,TERRI,M,BRAGA,3569D BINGHAMTON DR,SACRAMENTO,CA,95834,POSHT BOX 293357,"SACRAMENTO, CA 95829",,
A997008,KAICHENG,E,FISHER,1280 E 41SVT ST APT 2,LO ANGELES,CA,90011,,,28808102,
A997009,VICTOR,E,LIWAG,"612 47THJ ST W,",PALMETTO,FL,34221,,,171329465,
A997010,JIMMY,,BOSTIC,2750 THOMAS RADE,MORGAN HILL,CA,95037,,,32821465,
A997011,JORGE,HARRIS,PUGH,2417 ORANGE AVE APT C101,COSTA MESA,CA,92627,,,27821289,1958
A997012,VINNIE,,SPURGEON,1076 MEADOW DR,ORANGE PARK,FL,32065,,,58743981,
A997013,LUCILA,P,MEIGHEN,204 RIDGECREST DRIVE,WALNUT RIDGE,AR,72476,APARTMADO 872,"WALNUT RIDGE, AR 72476",132961406,1963
A997014,FERDIE,,JCAKSON,14137 ESPERANZA DR,HASLET,TX,76052,,,,
A997015,K,,SALAZAR,11770 WESTHEIMER RD APTU 601,HOUSTON,TX,77077,,,,
A997016,TERESA,,KNOTT-SCOTT,228 N SBTIMSON AVEN,LA PUENTE,CA,91744,,,119360929,2/23/23
A997017,TRACEY,,MENDEZ,5818 LINARES ST,BROWNSVZILLE,TX,78521,,,59776570,
A997018,PABLO,A,MADRY,785 W 73RD PL,HIALEAH,FL,33014,,,753296,19810410
A997019,MARIAH,P,HARRISON,785 BEVERLY DR,NIPOMO,CA,93444,PO BOX 314,"NIPOMO, CALIF.B 93444",136781866,
A997020,JOANNA,S,KISER,4316 HILLCRES AVENU,ANTIOCH,CA,94531,,,,
A997021,MIGUEL,J,MOLESWORTH,314 N SHERMAN AVE,MANTECA,CA,95336,,,90064630,1959
A997022,JEAN,D,CASSAVITIS,720 PALM SPRINS BOULEVARD,NAPLES,FL,34104,PO OX 11593,"NAPLES, FLORIDA 341Z01",,
A997023,SHARON,S,KNIGHT,8311 LONELY HILL QWY,ANTELOPE,CA,95843,,,136285743,
A997024,ELSA,M,GRIFFIN,1300 HADDOCK STR,ARKADELPHIA,AR,71923,O BOX 1204,"ARKADELPHIA, AR 71923",86063137,
A997025,E,,COPLEY,4203 GENESEE AVE STE 103,SAN DIEGO,CA,92117,PO BOX 4523,"SAN JDIEGO, CALI 92145",210008856,19120920
A997026,IGNACIO,,VARGAS,343 W GARDEN COPVE CIR,DAVIE,FL,33325,,,6853650,
A997027,CLIFF,D,LITTEN,138 BREEZEWOOD ST,ORONA,CA,92879,,,100159114,1905
A997028,ALEJANDRO,,MUSA,838 45TH AVE,SAN RANCISCO,CA,94121,,,14095143,
A997029,GALNY,P,BRUCKLER,301 STAGES DRUV,CORPUS CHRISTI,TX,78412,,,93073652,19691028
A997030,FRANCESCO,S,BRAVO,28470 ROCHELLE AVE,HAYWAURD,CA,94544,PO BOX 55582,"HAYWARD, CA 94545",82938944,
A997031,LINDA,,LAMBERT,487 TUSCARORADR,SAN RJOSE,CA,95123,,,197044322,
A997032,BARBARA,L,RODRIGUEZ,209 BERENGER WALK,ROYAL PALM BEACH,FL,33414,,,178203657,3/9/33
A997033,MARIA,C,HURTADO,363 N L MAY COURT,ORANGE,CA,92867,POW BOX 4035,"ORANGE,W CA 92863",192773926,12/2/64
A997034,RUTH,R,LAWSON,3047 W 1ST ST,JACKSONVILLE,FL,32254,,,,
A997035,LIDIA,L,HINDS,1350 MANOR BLVD,SAN LEARNDRO,CA,94579,,,11372844,
A997036,JOYCE,L,CATHEY,113 W G ST # 330,SAN DIEGO,CA,92101,,,142393098,29-Nov-29
A997037,JOHN,CLAY,WHITING,915V1 BROOKSHIRE AVENU,DOWNEY,CA,90240,,,145071087,
A997038,ILEANA,G,BOWEN,14312 COUNTY ROAD 1252,TYLER,TX,75709,PO BOX 133140,"TYLER, TX 75713",175202615,
A997039,B,A,MILLER,30 CARNOBLE DR,HOLLISTER,CA,95023,,,49822390,
A997040,FELIPE,,RODRIGUEZ,8443 CORDIIAL RD,EL CAJON,CA,92021,,,615485669,
A997041,H,P,WEISMAN,2808 N HAVEN DR,CORINTH,TX,76210,,,,
A997042,FELICIANO,A,DEALROSA,2828W BALL RD APT M17,ANAHEIM,CA,92804,,,150097699,
A997043,LORETTA,T,CAUDRA,6840 ROCKAWAY CREEKRD,WALNUET HILL,FL,32568,,,56306331,
A997044,BESSIE,,APARICIO,2495 HILLSIDE DR,EUREKA,CA,95501,,,76640882,
A997045,CLYDE,A,SWITALSKI,1900 POST RD APT 195,MELBOURNE,FL,32935,CALLER 11,"DMELBOURNE, FL 32902",,
A997046,JAMES,M,R,12 MAGNOLIA LOOPS,PORT ORANGE,FL,32128,,,10101386,2/1/49
A997047,VIRGINIA,J,KLOSE,803 VILLA AVE,SAN JOSET,CA,95126,,,,
A997048,BONNIE,L,FLEMING,801 VICKSBURG AVE,LOS ANGELES,CA,90045,POST OFFICE 881605,"LOS ANGELES, CA 90009",143189034,1/2/66
A997049,DINORA,C,RFERRARO,7436 PLUMBAGO BRIDGE RTD APT 201,NAPLES,FL,34109,POST BOX 1159,"NAPLES, FL 34101",131469989,
A997050,JENNIFER,E,LARA,9318 ARLEE AVE,SANTA FE SPRINGS,CA,90670,,,165313064,
A997051,MARLON,T,RUSESLL,165O7 HUNTINGTON DRIVE APT 237,DUARTE,CA,91010,,,155187227,
A997052,JOSE,,LONGORIA,112 ROCK HOUSE RD,NASHVILLE,AR,71852,,,19503032,1918
A997053,LINDA,D,ROGERS,23592 WOODEN HORSE TRL,MURRIETA,CA,92562,,,170871106,
A997054,GWENDOLYN,,GARCIA,3303 NORTH LAKEVIEW DR APT 2710,TAMPA,FL,33618,PO BOX 76972,"TAMPA, FL 33675",129741511,
A997055,GERMANA,A,SMITH,4952 LINCOLN AVE,LOS ANGELES,CA,90042,,,134114735,
A997056,AIMARA,W,KOHLER,7218 DAVID AVE,EUREKA,CA,95503,,,30069669,
A997057,CELIA,H,CHURCH,1709 SOUTH BOSTON PLACE,RUSSELLVILLE,AR,72801,,,170424400,
A997058,TERRI,M,CHAMBERS,17114 QUEENSGLEN AVE,PALMDALE,CA,93591,,,134529487,
A997059,MARIO,C,GARCIA,3735 EDSEL AVE,ZSAINT CLOUD,FL,34772,,,,1920
A997060,SUSAN,,LEZO,47 VDCT TREVISO,AMERICAN CANYON,CA,94503,,,4214866,1982
A997061,NORMNA,,BAILEY,2585 MAMIE DR,BROWNSVILLE,TX,78521,,,,3/4/71
A997062,FRED,S,FUENTES,28164D HORIZON COURT,ROMOLAND,CA,92585,,,26680213,
A997063,WILLEI,V,NGUYEN,3146 W GETTYSBURG AE,FRESNO,CA,93722,,,,1949
A997064,L,,ADAMS,14974 AVGENIDA ANITA,CHINO HILLS,CA,91709,,,,
A997065,LUIS,E,EAVNS,1216 LESTER CT,CHINO,CA,91710,,,,1900
A997066,NIKKI,V,LE,1466 GEORGETOWNE DR,SARASOA,FL,34232,,,169491201,1977
A997067,TERRY,,DAVILA,"35810 82ND ST E,",LITTLEROCK,CA,93543,,,,
A997068,R,,IBSELL,31734 WATERFALL WAY,MURRIETA,CA,92563,,,141005498,19-Aug-74
A997069,KACI,J,MORIRS,602 STONEWAY DRV,SYAN ANTONIO,TX,78258,,,154380654,1904
A997070,ERIC,P,MIRAMONTES,19911 OWENS TRACE LN,KATY,TX,77449,,,9230079,1931
A997071,SHERSANTE,B,PATTERSON,1050 TROPICAL DRIV,BONITA SPRINGS,FL,34135,,,,
A997072,VIKTORIJA,,MANSUETTI,5910 SHADYWOOD LN,GARLAND,TX,75043,,,61152613,
A997073,CARLOS,R,GFORAKER,2431 RUSTIC LN,LINCLN,CA,95648,,,173999137,1900
A997074,ALVIN,JIM,D,3132 W BELLAIRE WAY,FRESNO,CA,93722,,,134245205,8/1/01
A997075,RANDOLPH,D,TORRES,3511 FAWN VALLEY DR APT 2007,DALLAS,TX,75224,,,,
A997076,BRYANT,D,WOODRUFF,2068 ERNEST WYH,ARCATA,CA,95521,,,,22-Nov-10
A997077,DINAH,V,WEISEL,15175 EASTWOOD TRL,BROOKSVILLE,FL,34604,OFFICE BOX N10117,"BROOBKSVILLE, FL 34603",,
A997078,STACYE,R,COOPER,1433 W 11TH ST,POMONA,CA,91766,,,96122110,
A997079,BEATRIZ,R,KEITH,22738 FAIRBURN DR,GRAND TERRACE,CA,92313,,,311934025,10/3/04
A997080,BARBIE,A,COOK,1175 E OCEAN BLVD UNIT 202,LONG BEACH,CA,90802,PO BOX 17402,"LONG BEACH, CA 90807",21781556,
A997081,ALEJANDRO,,CHIQUETE,38C81 MANY OAKS LN SPC 27,SHINGE SPRINGS,CA,95682,,,,
A997082,JOY,,PSALGADO,99 MARK TWAINF LANE,ROTONDA WEST,FL,33947,,,802749975,
A997083,QUITALL,S,BAXTER,1505 STAINBACK ROAD,RED OAK,TX,75154,,,169093782,6/12/64
A997084,DENTON,G,CASEY,709 CLIFTON CT,SAN RAMON,CA,94582,,,149467356,17-Jan-75
A997085,CORTNEY,,CHERRY,634 W PARR AVE UNIT 212,LOS GATOS,CA,95032,PO BOX 1624,"LOS GATOS, CA 95031",,1981
A997086,GELNN,D,CABRERA,935 CATHRINE AVE,HOLLY HILL,FL,32125,,,96065465,6-Mar-53
A997087,MASON,P,VACCA,"716 12TH AVE SW,",VERO BEACH,FL,32962,,,179195539,6/18/32
A997088,ROSANGELA,A,ALCID,121 ALMAR DR,WILTON MANORS,FL,33334,,,97800935,1/14/55
A997089,OSCAR,,RODRIUGEZ,125 PLEASANT RIDGE AVE,SAN JOSE,CA,95127,,,,30-Dec-39
A997090,ROBERT,,THIERS,6556 N BARTON AVE,FRESNO,CA,93710,POST OFFICE 5991,"FRESNO, CA 93755",116829127,1933
A997091,DOYLE,C,CRUZ,3 BEAU CHSENE LN,ROGERS,AR,72758,PO BOX 1758,"RGOGERS, AR 72757",111392228,
A997092,NICOLE,Y,PASSMORE,210 VIA PROMESA,PASO ROBLES,CA,93446,,,,1902
A997093,YESENIA,E,HLAL,4614 W KAWEAH AVE,VISALIA,CA,93277,,,36880070,
A997094,CHARLES,R,DIAZ,13619 GAIN STRT,PACOIMA,CA,91331,PO BOX 30698,"PACOIMA, CA 91333",,
A997095,HEE,C,WILCUTT,11795 JUSTINE WAY,ADELANTO,CA,92301,,,124652817,1913
A997096,DAWN,,SOSA,1427 W 105TH ST,LOS ANOGELES,CA,90047,,,97959588,9-Mar-76
A997097,MARIA,E,QUTALLS,301 E FAIRVIEWRD,BAKERSFIELD,CA,93307,,,161555006,
A997098,MICHALE,L,NASSIOS,3354 W ORANGE AVEN APT 5,ANAHEIM,CA,92804,,,30703774,1931
A997099,CATHERINE,,GIL,1602 WARREN ST,SAN FERNANDO,CA,91340,,,98930776,
A997100,G,,V,2305E8 CATT RD,WILDOMAR,CA,92595,,,141180957,
A997101,VICIK,,RIVAS,3706 MIDY ASHLEY LN,JACKSONVILLE,FL,32218,,,64950594,
A997102,STEPHANIE,A,NEWTON,2717 SEVILLE BOULEVARD APT 7205,CLEARWATER,FL,33764,CALLER 17583,"CLEARWATER, FL F33762",172759603,
A997103,SHELESIHA,D,PROKOP,206 SN OLD COACHMAN RD,CLEARWATER,FL,33765,PO BOX 17583,"CLEARWATER, FL 33762",197360082,11-Mar-14
A997104,MOISES,,BARCRERA,337 CORTONA DRIV,ORLANDO,FL,32828,,,115896669,1931
A997105,ASHLEY,R,EVANS,12986 HELM DR,JACKSONVILLE,FL,32258,APARTADO 5314,"JACKSONVILLE, FLORIDA 3224",31526714,
A997106,JESUS,RALPH,LILLY,9203 MINES AVENUE,PICO RIVERA,CA,90660,PO BOX 100,"PICO RIVERA, CA 90660",194504390,
A997107,JUDITH,A,GARCIA,6611 SUGAR PINE DR,PIONEER,CA,95666,,,43432841,1959
A997108,ADRIAN,,SAHINOVIC,1045 JOHNATHAN DR,YUBA CITY,CA,95993,,,71709667,
A997109,YOLANDA,G,VILLAGRA,5317 YAGER DR,THE COLONY,TX,75056,,,81082218,
A997110,MARIA,M,GUZMN,13 MARTY CT,NEWBURY PARK,CA,91320,,,,1909
A997111,ANGELA,R,ARTHUR,164 TALQUIN HIDEAWAY RDK,QUINCEY,FL,32351,PO BOX 1709,"QUINCY, FLORIDA 32353",191135119,1951
A997112,LOUIS,L,BUESO,14 VIA CONTENDO,ROANCHO SANTA MAR,CA,92688,,,47245363,2/26/45
A997113,IRMA,C,SALEH,7858 DIXIE BEACH CIR,TAMARAC,FL,33321,,,72167247,1957
A997114,CARLOS,,LETT,11102 CART CT,BAKERSFIELD,CA,93306,PO BOX 60103,"BAKERSFIELD, CA 93386",307272192,
A997115,CECILIA,L,CLINKENBEARD,3107 SHERMAN ST,HOUSTON,TX,77003,,,154871853,1951
A997116,WHITNEY,,TOWOOD,1340 EAST 20TH STR,MERCED,CA,95340,,,81780825,31-May-62
A997117,SOCORRO,R,SWARTZ,3 SAN MARO,ALISO VIEJO,CA,92656,,,77663616,1976
A997118,J,R,BLUMENTHAL,114 W SANTA ANA STR,ANAHEIM,CA,92805,,,99162484,6/24/86
A997119,MICHELLE,,WILHELMSON,446 CABERNET PLACE,SAINT AUGUSTINE,FL,32084,PO BOX 946,"SAINT AUGUSTINE, FL 32085",24592282,1944
A997120,OFELIA,J,VENA,4 KNOWLE LN,BELLA VISTA,AR,72714,,,38761507,
A997121,NATHAN,,N,2060 NOBLE STREET,LEMON GROVE,CA,91945,,,177086573,
A997122,VINOD,A,THOMAHSEFSKY,225 CLIPPER WAY,SEAL BEACH,CA,90740,,,118048076,
A997123,MICHAEL,M,THOMAS,9400 ADDA LN,WALNUT HILL,FL,32568,,,806453731,1917
A997124,RAYMOND,M,ESTRADA,9811 VIA SONOMA,CYPRESS,CA,90630,PO BOX 157,"YPRESS, CALIFORNIA 90630",86937071,1931
A997125,,,PARSAD,1437 S VICTORIA AVE STE A,VENTURA,CA,93003,,,152698121,8-Sep-82
A997126,SUSANA,M,PATITZ,31367 JAN STEEN CT,WINCHESTER,CA,92596,,,95990690,1976
A997127,CATHERINE,V,PALAPAL,20327 LINSEED DR,SPRING,TX,77388,,,,12/7/25
A997128,CLARK,,PHELPS,1851 HURON DR,VENTURA,CA,93004,,,169568543,5-Nov-66
A997129,MICHAEL,,ZCANN,181 E ORANGE AVE APT A2,CHULA VISTA,CA,91911,,,60234721,6/22/52
A997130,BERNARDO,O,MORRIS,41454 PARADO DEL SOL DR,TEMECULA,CA,92592,,,85350374,1907
A997131,KRISTENE,M,WHITFIELD,9718 HAMMOCKS BLVD APT 201,MIAMI,FL,33196,,,4449276,
A997132,FRANCO,,MATZ,15905 EAGLE RIVER AY,TAMPAX,FL,33624,,,104263693,
A997133,TOMMIE,K,MOYER,6007 SOUTHEAST CROKED OAK AV,HOE SOUND,FL,33455,,,116648728,
A997134,CHARLES,S,DELGADO-ESCOBAR,14 TOLLRIDGE CT,SAN MATEO,CA,94402,,,191166967,
A997135,MARY,,MEADOWS,3927 BUCKTHORNE DR # A,ORANGE PARK,FL,32065,BOX 5,"ORANGE PARK, FL 32067",,19150328
A997136,DIANA,C,MENDOZA,Q322 S REINWAY AVE,WATERFORD,CA,95386,,,137872210,7/26/24
A997137,CONRAD,,REYNA,724 EVOEREST ST,LOS BANOS,CA,93635,,,141348673,27-Oct-30
A997138,DENNIS,L,ALGARIN,23526 COSO,MISSION VIEJO,CA,92692,,,113796739,
A997139,PATRICIA,A,BROWN,1209 HARWOOD RD,NEWPORT,AR,72112,,,149595000,
A997140,ISABEL,S,BLATMAN,1262 SORREL DR,HEMT,CA,92545,,,166980320,
A997141,GRISEL,J,GAPOL,909 PARKDALE DR,MESQUITE,TX,75149,PXO BOX 852182,"MESQUITE, TX 75185",23605017,
A997142,MCIHELLE,R,KARIMOOLMI,20 COUNTY ROAD 267,JASPAER,TX,75951,,,83100846,
A997143,KEAN,,CALVILLO,1209 PORPOISERD,VENICE,FL,34293,,,80351897,
A997144,M,A,MORI,234 AVALON ST,SAN ANTONIO,TX,78213,APTDO E690362,"SAN ANTONIO, TX 78269",119065714,
A997145,TRINA,,HIGHT,6450 RANCHO ADOBE DRIV,SACRAENTO,CA,95828,,,89162855,
A997146,JAMES,,ALI,11701 STUART DR APT 1,GARDEN GROVE,CA,92843,,,152382053,
A997147,PETER,K,ROUSE,4901 CLARA ST APT H,CUDAHY,CA,90201,,,76480719,4/29/38
A997148,J,H,INCE,132N75 LOUISE ST,SALINAS,CA,93906,CALLER 1931,"SALINAS, CA 93902",,
A997149,LIZA,,TURNER,3418 S MARSALIS AVN,DALLAS,TX,75216,,,,
A997150,RENE,R,TELLO,8947 RIO LINDA BLVD,ELVERTA,CA,95626,,,112492857,
A997151,LROENA,L,DEAVILA,3315 LONGVIEW RD,ANTIOCH,CA,94509,,,,
A997152,JOSEPH,A,JNAKOWSKI,817 SNAPDAGON LN,PLANO,TX,75075,,,113503492,
A997153,ROBERT,B,POWER,15001 CROSSWINDS DR APT 2803,HOUSTON,TX,77032,,,46267939,1948
A997154,WILLIAM,A,DRAYTON,1219 TEDROW RD,LAKELAND,FL,33805,PO BOX 2728,"LAELAND, FLORIDA 33806",118611778,23-Dec-52
A997155,MANUEL,A,BERRY,127 KNIGHTS BRIDGE T,BRENTWOOD,CA,94513,PO BOX 1690,"BRENTWOOD, CA 94513",126111394,
A997156,LUIS,,IRIZARRY,558 N 1S ST,EL CAJON,CA,92021,CATLLER 20791,"EL CAJON, CALIFDORNIA 92021",157781146,
A997157,TALI,,CORONADO,702 GARDENS DRIV APT 206,POMPANO BEACH,FL,33069,,,32712275,
A997158,CARIDAD,J,EVERT,12823 OAKWOO LN,LA MIRADA,CA,90638,,,,
A997159,SNOYA,M,MANIBOG,78237 BROOKHAVEN LN,PALM DESERT,CA,92211,,,,
A997160,D,,MONROE,1603 PRESIDIO POINT CT,CHULA VISTA,CA,91911,,,,
A997161,WILLIAM,A,NESS,12008 BARKER HILLS DIV,AMANOR,TX,78653,,,167274205,1965
A997162,LADISLAO,V,ORDONDEZ,275 E SHASTA AVE APT 36,CHICO,CA,95973,,,129872430,7/21/32
A997163,JENA,,IGUERA,20214 COHASSET ST UNIT 5,WINNETKA,CA,91306,,,157903409,
A997164,LORI,,NELSON,488 E OCEAN BOULV UNIT 802,LONG BEACH,CA,90802,,,186754586,4/29/10
A997165,MARIA,J,DENNEY,1919 S KIRKWOOD RD APT 67,HOUSTON,TX,77077,BUZON 28034,"HOUSTON, TEXAS 7228",12055818,
A997166,NANCY,E,NAVARRO,1815 MICHIGAN JAVE,MIAMI BEACH,FL,33139,PO BOX 402551,"MQIAMI BEACH, FLORIDA 33140",144861218,
A997167,ANDREA,L,OH,181 4TH STREET,BROWNWOOD,TX,76801,,,116202552,
A997168,KARI,G,PERSON-UGWU,40 VDCT CERAMICA,SAN CLEMENTE,CA,92673,,,26291095,1943
A997169,STEPHANIE,,STEWART,1115 SALERNO DR,CAMPBELL,CA,95008,,,35788976,1932
